"expName","date","participant","trial","resp_time","verb","translation_simple","translation_details","comment"
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,0,21.2993845062,"PAT","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,1,7.42998945861,"PRANCE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,2,11.2871129556,"CLEAN","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,3,5.35043121705,"SCRATCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,4,4.8471676539,"STAMP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,5,2.56642378276,"TRAIPSE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,6,3.13650978911,"JUMP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,7,3.55581364659,"BRAID","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,8,3.42142951968,"BIND","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,9,1.57692210436,"TRIP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,10,4.42773301683,"LIFT","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,11,2.70072612305,"HUG","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,12,2.38191037766,"STIR","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,13,1.82825558204,"SNEAK","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,14,1.62684869394,"TRAMP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,15,1.94570039384,"GRASP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,16,2.85147745376,"RUB","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,17,1.82846656784,"TREK","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,18,1.71085107089,"CREEP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,19,3.3377847123,"STRADDLE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,20,3.8912968752,"HOP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,21,2.09678598296,"STOMP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,22,2.61670517618,"SHAKE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,23,3.42157531324,"SPRINT","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,24,3.57257753531,"SEIZE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,25,1.37569498881,"CHOP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,26,1.62723787187,"INCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,27,1.81170860569,"GRATE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,28,2.95203628956,"JOG","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,29,6.64145215127,"CARVE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,30,3.53897903418,"POLISH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,31,5.6015687229,"SIGN","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,32,2.70058467563,"FOLD","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,33,2.58316554562,"TRUDGE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,34,1.10735463315,"WADE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,35,0.922849525243,"SLAP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,36,6.30625142238,"GRAB","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,37,1.34197874654,"SHAMBLE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,38,1.47619653446,"WANDER","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,39,1.35867072623,"RAMBLE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,40,2.26431463594,"TREAD","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,41,1.25825610357,"LEAP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,42,1.61044118948,"MARCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,43,1.05699698456,"GESTURE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,44,1.67741890875,"RUSH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,45,1.25833275385,"SLIDE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,46,2.02971738966,"PUNCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,47,2.73409783419,"FILE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,48,2.14718432731,"WADDLE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,49,1.97918787061,"TIPTOE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,50,1.97925108733,"SKATE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,51,1.3923336294,"PULL","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,52,1.86198802359,"DASH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,53,1.96252196781,"GROVEL","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,54,1.576969912,"SAUNTER","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,55,1.20779691313,"LIMP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,56,1.49300230425,"SNATCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,57,1.81164341345,"STRUT","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,58,1.09045877954,"THROW","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,59,1.44272841781,"GRIP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,60,1.39234824826,"SCOOP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,61,1.35886709317,"HIKE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,62,1.27511086632,"SWITCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,63,1.87864128305,"BOUNCE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,64,5.21609252715,"STEP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,65,0.88931068489,"LUMBER","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,66,3.03597228895,"TOSS","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,67,2.54947221941,"CLICK","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,68,2.90183549745,"STAB","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,69,2.11357120731,"CLAW","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,70,3.52230522929,"WHIP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,71,0.771846512966,"TOTTER","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,72,2.19738630473,"MOUNT","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,73,1.59357338829,"CUT","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,74,1.30864931157,"BASH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,75,1.14076190371,"WALK","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,76,2.68362758082,"KNEEL","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,77,1.15753092878,"CYCLE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,78,1.17413242955,"CATCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,79,1.2247682317,"CROUCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,80,1.32534050105,"SKIP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,81,5.30003247759,"WASH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,82,1.61045580835,"FLEE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,83,1.22449244876,"CLUTCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,84,3.13635253752,"SCRUB","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,85,1.1241394624,"STUMBLE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,86,1.72775048045,"PACE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,87,1.66076960034,"SCRAPE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,88,1.34207001568,"KNOCK","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,89,2.06327005866,"WIPE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,90,1.22478087505,"RUN","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,91,1.49296476932,"TRAMPLE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,92,1.6943092309,"PLUCK","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,93,1.57691301695,"PUSH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,94,1.69437363294,"TROT","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,95,1.86202160748,"STAGGER","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,96,1.09041492294,"WOBBLE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,97,1.52641076012,"SQUEEZE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,98,2.1973922313,"KICK","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,99,0.956385994967,"DUNK","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,100,2.98555576979,"POKE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,101,0.704693762407,"TUG","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,102,0.738359431303,"GLIDE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,103,4.64596582504,"HOBBLE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,104,2.56629063255,"SWAY","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,105,1.91261750408,"PEEL","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,106,1.10738387089,"NIP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,107,1.94574227492,"SLIP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,108,1.49299242664,"BRUSH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,109,1.22452958859,"WRAP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,110,1.40913544814,"DIG","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,111,1.19116143338,"TWINE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,112,3.48886990631,"ROAM","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,113,1.29175543348,"SKIM","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,114,1.94587028878,"PLOD","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,115,2.41523151543,"PINCH","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,116,3.08634100047,"STRAY","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,117,1.5768821988,"HACK","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,118,1.10712349702,"ROW","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,119,1.7446143306,"DANCE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,120,1.02333171077,"TODDLE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,121,0.855695589369,"STROLL","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,122,1.77794771661,"SQUAT","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,123,2.51602859924,"STAND","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,124,1.29169498249,"STRIDE","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,125,1.59368678328,"CLAP","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,126,2.68359992351,"PEDAL","","",""
"verb_norming_L2-eng_oral_translation","2018_Sep_12_1653",806,127,1.54314225026,"SLITHER","","",""
